Depth,GR,MUD_VOLUME,TVD
1969.3375,70.9753,0.5581,1969.3375
1969.4874,72.5514,0.5733,1969.4874
1969.6373,73.4161,0.5878,1969.6373
1969.7872,73.3464,0.6098,1969.7872
1969.9371,72.9251,0.6436,1969.9371
1970.087,72.9423,0.6771,1970.087
1970.2369,73.702,0.6975,1970.2369
1970.3868,74.8829,0.7073,1970.3868
1970.5367,75.9914,0.7131,1970.5367
1970.6866,76.9272,0.715,1970.6866
1970.8365,77.9112,0.7087,1970.8365
1970.9864,78.5188,0.6854,1970.9865
1971.1363,77.6096,0.6345,1971.1364
1971.2862,74.8541,0.5642,1971.2863
1971.4361,71.5651,0.5037,1971.4362
1971.586,69.4828,0.4723,1971.5861
1971.7359,69.1145,0.4671,1971.7358
1971.8858,69.8732,0.4747,1971.8857
1972.0357,70.9614,0.4812,1972.0356
1972.1856,71.6226,0.4811,1972.1855
1972.3355,71.5156,0.4772,1972.3354
1972.4854,71.2717,0.4789,1972.4854
1972.6353,71.5424,0.4896,1972.6353
1972.7852,71.9376,0.4957,1972.7852
1972.9351,72.0001,0.4946,1972.9351
1973.085,72.0999,0.4993,1973.085
1973.2349,72.6929,0.5172,1973.2349
1973.3848,73.3653,0.5374,1973.3848
1973.5347,73.7666,0.5435,1973.5347
1973.6846,74.0817,0.5379,1973.6846
1973.8345,74.5899,0.5344,1973.8345
1973.9844,75.1814,0.5327,1973.9844
1974.1343,76.0903,0.5336,1974.1343
1974.2842,77.7566,0.5511,1974.2842
1974.4341,79.1125,0.5815,1974.4341
1974.584,78.8715,0.6036,1974.584
1974.7339,77.1672,0.6035,1974.7339
1974.8838,75.4393,0.5855,1974.8838
1975.0337,73.9201,0.5529,1975.0337
1975.1836,70.306,0.4961,1975.1836
1975.3335,66.3993,0.4524,1975.3335
1975.4834,67.459,0.4714,1975.4834
1975.6333,68.7243,0.5006,1975.6333
1975.7832,68.5022,0.5148,1975.7832
1975.9331,68.9829,0.5344,1975.9331
1976.083,70.6962,0.5629,1976.083
1976.2329,73.0291,0.5965,1976.2329
1976.3828,75.3492,0.6372,1976.3828
1976.5327,77.1159,0.6746,1976.5327
1976.6826,78.5208,0.6959,1976.6826
1976.8325,80.715,0.7136,1976.8325
1976.9824,84.5333,0.7531,1976.9824
1977.1323,89.5407,0.7926,1977.1323
1977.2822,94.6195,0.7528,1977.2822
1977.4321,99.1874,0.7206,1977.4321
1977.582,102.9992,0.7157,1977.582
1977.7319,105.314,0.741,1977.7319
1977.8818,105.402,0.7762,1977.8818
1978.0317,103.0972,0.7968,1978.0317
1978.1816,98.7363,0.7945,1978.1816
1978.3315,93.3365,0.7828,1978.3315
1978.4814,88.669,0.7808,1978.4814
1978.6313,86.48,0.7559999999999999,1978.6313
1978.7812,87.2058,0.7786,1978.7813
1978.9311,89.5805,0.7946,1978.9312
1979.081,91.8518,0.7899,1979.0811
1979.2309,93.3275,0.7866,1979.231
1979.3808,94.6308,0.7808,1979.3809
1979.5307,96.1982,0.7772,1979.5306
1979.6806,96.9724,0.7867,1979.6805
1979.8305,95.447,0.8116,1979.8304
1979.9804,91.7521,0.8475,1979.9803
1980.1303,87.6064,0.8743,1980.1302
1980.2802,84.2863,0.8287,1980.2802
1980.4301,82.0685,0.7912,1980.4301
1980.58,81.1414,0.7522,1980.58
1980.7299,81.7108,0.7334,1980.7299
1980.8798,84.3168,0.7827,1980.8798
1981.0297,90.2595,0.8884,1981.0297
1981.1796,100.4158,0.8994,1981.1796
1981.3295,112.903,0.8852,1981.3295
1981.4794,123.3421,0.8624,1981.4794
1981.6293,128.3834,0.8303,1981.6293
1981.7792,127.7889,0.7883,1981.7792
1981.9291,123.9656,0.7524,1981.9291
1982.079,119.9899,0.7192,1982.079
1982.2289,118.2844,0.6796,1982.2289
1982.3788,119.2931,0.654,1982.3788
1982.5287,121.9252,0.6544,1982.5287
1982.6786,125.5997,0.67,1982.6786
1982.8285,129.8932,0.6808,1982.8285
1982.9784,132.9365,0.6801,1982.9784
1983.1283,133.0849,0.6719,1983.1283
1983.2782,131.2211,0.664,1983.2782
1983.4281,129.9036,0.6683,1983.4281
1983.578,130.9424,0.69,1983.578
1983.7279,133.9524,0.7233,1983.7279
1983.8778,137.7482,0.7508,1983.8778
1984.0277,140.8496,0.7602,1984.0277
1984.1776,141.4302,0.7492,1984.1776
1984.3275,137.8955,0.7303,1984.3275
1984.4774,130.9297,0.7170000000000001,1984.4774
1984.6273,122.6381,0.7082,1984.6273
1984.7772,113.4713,0.7003,1984.7772
1984.9271,107.9075,0.7002,1984.9271
1985.077,111.5876,0.7183,1985.077
1985.2269,115.4804,0.7525,1985.2269
1985.3768,113.3684,0.7903,1985.3768
1985.5267,107.1464,0.8117,1985.5267
1985.6766,101.4496,0.7928,1985.6766
1985.8265,100.0088,0.7267,1985.8265
1985.9764,102.4887,0.6513,1985.9764
1986.1263,106.1632,0.617,1986.1263
1986.2762,109.8097,0.6303,1986.2762
1986.4261,113.97,0.6677,1986.4261
1986.576,118.3537,0.7099,1986.576
1986.7259,121.3674,0.7407,1986.726
1986.8758,122.1542,0.7487,1986.8759
1987.0257,121.4643,0.7399,1987.0258
1987.1756,120.8715,0.7312,1987.1757
1987.3255,121.8034,0.7305,1987.3254
1987.4754,124.1846,0.7329,1987.4753
1987.6253,126.0792,0.7286,1987.6252
1987.7752,125.5649,0.7107,1987.7751
1987.9251,122.8547,0.684,1987.925
1988.075,120.3373,0.6637,1988.075
1988.2249,120.1796,0.6629999999999999,1988.2249
1988.3748,122.1211,0.6827,1988.3748
1988.5247,123.5323,0.7115,1988.5247
1988.6746,121.6409,0.7321,1988.6746
1988.8245,116.1349,0.7290000000000001,1988.8245
1988.9744,109.3638,0.7041,1988.9744
1989.1243,103.7467,0.6812,1989.1243
1989.2742,99.7298,0.68,1989.2742
1989.4241,96.9701,0.6978,1989.4241
1989.574,96.6039,0.7170000000000001,1989.574
1989.7239,100.522,0.7238,1989.7239
1989.8738,107.8856,0.7190000000000001,1989.8738
1990.0237,114.2254,0.7096,1990.0237
1990.1736,116.1964,0.7004,1990.1736
1990.3235,115.4009,0.7036,1990.3235
1990.4734,115.7887,0.7294,1990.4734
1990.6233,118.7167,0.7609999999999999,1990.6233
1990.7732,121.6832,0.7778,1990.7732
1990.9231,122.7423,0.7824,1990.9231
1991.073,122.8013,0.7869,1991.073
1991.2229,123.5149,0.7998,1991.2229
1991.3728,125.2394,0.8265,1991.3728
1991.5227,126.151,0.8581,1991.5227
1991.6726,125.0152,0.877,1991.6726
1991.8225,122.6819,0.8745,1991.8225
1991.9724,120.7063,0.8609,1991.9724
1992.1223,119.5767,0.852,1992.1223
1992.2722,118.4966,0.8551,1992.2722
1992.4221,117.7101,0.8753,1992.4221
1992.572,117.6078,0.9084,1992.572
1992.7219,117.6772,0.9284,1992.7219
1992.8718,117.5186,0.9114,1992.8718
1993.0217,117.3991,0.8572,1993.0217
1993.1716,118.1839,0.7734,1993.1716
1993.3215,119.8585,0.6838,1993.3215
1993.4714,120.7157,0.6211,1993.4714
1993.6213,116.9071,0.596,1993.6213
1993.7712,111.1507,0.5986,1993.7712
1993.9211,110.3733,0.618,1993.9211
1994.071,105.5127,0.6326,1994.071
1994.2209,93.1829,0.4908,1994.2209
1994.3708,79.5409,0.3125,1994.3708
1994.5207,69.5713,0.1904,1994.5208
1994.6706,64.7875,0.1255,1994.6707
1994.8205,64.3718,0.1069,1994.8206
1994.9704,66.5295,0.1173,1994.9705
1995.1203,69.5319,0.1413,1995.1202
1995.2702,72.1147,0.1653,1995.2701
1995.4201,73.7654,0.1798,1995.42
1995.57,74.9601,0.1876,1995.5699
1995.7199,76.23,0.1962,1995.7198
1995.8698,77.042,0.2064,1995.8698
1996.0197,76.7463,0.2177,1996.0197
1996.1696,75.7979,0.2338,1996.1696
1996.3195,75.0835,0.2538,1996.3195
1996.4694,74.447,0.2628,1996.4694
1996.6193,73.0346,0.2498,1996.6193
1996.7692,70.891,0.226,1996.7692
1996.9191,68.9392,0.2092,1996.9191
1997.069,67.7078,0.2022,1997.069
1997.2189,67.0923,0.1988,1997.2189
1997.3688,67.0172,0.1989,1997.3688
1997.5187,67.8339,0.2097,1997.5187
1997.6686,69.5425,0.2319,1997.6686
1997.8185,70.9714,0.2528,1997.8185
1997.9684,71.1003,0.2591,1997.9684
1998.1183,70.807,0.2554,1998.1183
1998.2682,71.8944,0.2603,1998.2682
1998.4181,74.2179,0.28,1998.4181
1998.568,75.5574,0.3024,1998.568
1998.7179,75.2411,0.3208,1998.7179
1998.8678,75.1364,0.3412,1998.8678
1999.0177,76.21300000000002,0.3614,1999.0177
1999.1676,76.7363,0.3639,1999.1676
1999.3175,74.9138,0.3346,1999.3175
1999.4674,71.835,0.2855,1999.4674
1999.6173,70.0334,0.2431,1999.6173
1999.7672,70.3798,0.2301,1999.7672
1999.9171,72.0416,0.2515,1999.9171
2000.067,74.1002,0.2892,2000.067
2000.2169,75.7437,0.3206,2000.2169
2000.3668,76.3682,0.3363,2000.3668
2000.5167,75.564,0.3337,2000.5167
2000.6666,73.8189,0.3174,2000.6666
2000.8165,72.2696,0.3004,2000.8165
2000.9664,71.8074,0.295,2000.9664
2001.1163,73.5331,0.3071,2001.1163
2001.2662,77.179,0.3396,2001.2662
2001.4161,81.0087,0.3882,2001.4161
2001.566,83.6576,0.4368,2001.566
2001.7159,84.9866,0.4702,2001.7159
2001.8658,84.2209,0.4776,2001.8658
2002.0157,79.6436,0.4517,2002.0157
2002.1656,71.9874,0.395,2002.1656
2002.3155,65.1167,0.319,2002.3156
2002.4654,62.0989,0.2464,2002.4655
2002.6153,62.3725,0.2013,2002.6154
2002.7652,63.488,0.1912,2002.7653
2002.9151,62.4858,0.1887,2002.915
2003.065,60.9034,0.1846,2003.0649
2003.2149,63.2054,0.1965,2003.2148
2003.3648,65.5407,0.2011,2003.3647
2003.5147,65.1671,0.1856,2003.5146
2003.6646,63.8192,0.1673,2003.6646
2003.8145,63.4578,0.1597,2003.8145
2003.9644,64.6616,0.1625,2003.9644
2004.1143,66.472,0.171,2004.1143
2004.2642,67.9868,0.1907,2004.2642
2004.4141,70.3324,0.2315,2004.4141
2004.564,75.817,0.2995,2004.564
2004.7139,84.56,0.3992,2004.7139
2004.8638,93.4213,0.5238,2004.8638
2005.0137,98.8669,0.631,2005.0137
2005.1636,99.957,0.6759,2005.1636
2005.3135,98.2725,0.6674,2005.3135
2005.4634,95.8235,0.6429,2005.4634
2005.6133,93.914,0.6319,2005.6133
2005.7632,93.0886,0.6474,2005.7632
2005.9131,93.3232,0.6764,2005.9131
2006.063,94.3171,0.6918,2006.063
2006.2129,96.0929,0.6865,2006.2129
2006.3628,98.8973,0.6832,2006.3628
2006.5127,102.3314,0.7019,2006.5127
2006.6626,104.9442,0.7206,2006.6626
2006.8125,105.0446,0.6877,2006.8125
2006.9624,101.7897,0.5963,2006.9624
2007.1123,95.1572,0.4837,2007.1123
2007.2622,85.8008,0.3801,2007.2622
2007.4121,75.7807,0.2957,2007.4121
2007.562,68.18,0.2336,2007.562
2007.7119,64.78,0.1919,2007.7119
2007.8618,64.3906,0.1669,2007.8618
2008.0117,64.4267,0.1498,2008.0117
2008.1616,63.8974,0.1352,2008.1616
2008.3115,63.8205,0.1292,2008.3115
2008.4614,64.7396,0.1348,2008.4614
2008.6113,65.4108,0.141,2008.6113
2008.7612,64.2724,0.1343,2008.7612
2008.9111,61.5369,0.1186,2008.9111
2009.061,59.4129,0.1115,2009.061
2009.2109,59.3807,0.1249,2009.2109
2009.3608,60.6411,0.1606,2009.3608
2009.5107,61.7976,0.2054,2009.5107
2009.6606,62.7812,0.2394,2009.6606
2009.8105,64.783,0.2573,2009.8105
2009.9604,67.703,0.2671,2009.9604
2010.1103,69.8031,0.2725,2010.1104
2010.2602,69.8543,0.2676,2010.2603
2010.4101,67.8612,0.2495,2010.4102
2010.56,64.7429,0.2265,2010.5601
2010.7099,61.733,0.2074,2010.71
2010.8598,59.9598,0.1908,2010.8597
2011.0097,59.4823,0.173,2011.0096
2011.1596,59.0102,0.1556,2011.1595
2011.3095,57.9556,0.1468,2011.3094
2011.4594,57.476000000000006,0.1528,2011.4594
2011.6093,59.2967,0.1737,2011.6093
2011.7592,62.9888,0.201,2011.7592
2011.9091,65.3078,0.2216,2011.9091
2012.059,63.4302,0.2235,2012.059
2012.2089,60.6774,0.2281,2012.2089
2012.3588,62.7642,0.2762,2012.3588
2012.5087,67.2671,0.3541,2012.5087
2012.6586,71.3895,0.4248,2012.6586
2012.8085,74.4853,0.4801,2012.8085
2012.9584,76.3845,0.5304,2012.9584
2013.1083,77.7519,0.5713,2013.1083
2013.2582,78.9285,0.5957,2013.2582
2013.4081,79.5895,0.612,2013.4081
2013.558,79.7437,0.6268,2013.558
2013.7079,79.9011,0.6362,2013.7079
2013.8578,80.0888,0.6342,2013.8578
2014.0077,79.7243,0.6146,2014.0077
2014.1576,78.8793,0.5746,2014.1576
2014.3075,78.219,0.5232,2014.3075
2014.4574,77.8516,0.4831,2014.4574
2014.6073,77.4548,0.4747,2014.6073
2014.7572,76.8788,0.4864,2014.7572
2014.9071,75.7792,0.4826,2014.9071
2015.057,73.604,0.4479,2015.057
2015.2069,70.5943,0.405,2015.2069
2015.3568,68.2048,0.3865,2015.3568
2015.5067,68.1198,0.4075,2015.5067
2015.6566,70.7053,0.4559,2015.6566
2015.8065,74.7943,0.5037,2015.8065
2015.9564,78.7523,0.5335,2015.9564
2016.1063,81.2939,0.5387,2016.1063
2016.2562,82.0202,0.5137,2016.2562
2016.4061,81.8104,0.4717,2016.4061
2016.556,81.9725,0.4427,2016.556
2016.7059,82.3801,0.4313,2016.7059
2016.8558,81.1746,0.4078,2016.8558
2017.0057,77.1834,0.3575,2017.0057
2017.1556,71.6942,0.2973,2017.1556
2017.3055,66.9919,0.242,2017.3055
2017.4554,64.1766,0.1923,2017.4554
2017.6053,63.0981,0.1558,2017.6053
2017.7552,62.9794,0.1419,2017.7552
2017.9051,62.7183,0.1416,2017.9052
2018.055,61.8958,0.1404,2018.0551
2018.2049,60.896,0.1358,2018.205
2018.3548,60.2997,0.1321,2018.3549
2018.5047,59.9827,0.1241,2018.5048
2018.6546,59.4495,0.1047,2018.6545
2018.8045,58.7103,0.084,2018.8044
2018.9544,58.0714,0.0762,2018.9543
2019.1043,57.5508,0.08199999999999999,2019.1042
2019.2542,56.2758,0.0887,2019.2542
2019.4041,53.5957,0.0686,2019.4041
2019.554,50.4916,0.0626,2019.554
2019.7039,49.0625,0.0618,2019.7039
2019.8538,50.1442,0.067,2019.8538
2020.0037,52.4816,0.0741,2020.0037
2020.1536,55.2187,0.1002,2020.1536
2020.3035,58.4459,0.1362,2020.3035
2020.4534,62.0979,0.1885,2020.4534
2020.6033,65.4367,0.2433,2020.6033
2020.7532,67.3628,0.29,2020.7532
2020.9031,66.6979,0.3139,2020.9031
2021.053,66.306,0.329,2021.053
2021.2029,72.2311,0.3847,2021.2029
2021.3528,80.9518,0.4736,2021.3528
2021.5027,87.675,0.5499,2021.5027
2021.6526,91.2194,0.578,2021.6526
2021.8025,92.0736,0.5611,2021.8025
2021.9524,91.6691,0.5341,2021.9524
2022.1023,91.2356,0.5184,2022.1023
2022.2522,91.0248,0.5046,2022.2522
2022.4021,89.963,0.4723,2022.4021
2022.552,86.5868,0.415,2022.552
2022.7019,80.8922,0.3469,2022.7019
2022.8518,75.1769,0.2886,2022.8518
2023.0017,71.8982,0.25,2023.0017
2023.1516,71.2194,0.2279,2023.1516
2023.3015,71.6982,0.218,2023.3015
2023.4514,72.1865,0.2196,2023.4514
2023.6013,72.249,0.2286,2023.6013
2023.7512,71.7325,0.2328,2023.7512
2023.9011,70.9887,0.2229,2023.9011
2024.051,70.9648,0.18,2024.051
2024.2009,72.0285,0.1779,2024.2009
2024.3508,73.171,0.1905,2024.3508
2024.5007,72.8716,0.1972,2024.5007
2024.6506,70.5507,0.1837,2024.6506
2024.8005,67.1863,0.1604,2024.8005
2024.9504,64.5567,0.1516,2024.9504
2025.1003,63.6202,0.1699,2025.1003
2025.2502,63.5935,0.1861,2025.2502
2025.4001,63.1102,0.1926,2025.4001
2025.55,62.261,0.1801,2025.55
2025.6999,62.7945,0.1694,2025.7
2025.8498,66.1108,0.1854,2025.8499
2025.9997,71.2648,0.228,2025.9998
2026.1496,75.3911,0.2671,2026.1497
2026.2995,75.9901,0.2734,2026.2996
2026.4494,72.437,0.2452,2026.4493
2026.5993,66.1325,0.2012,2026.5992
2026.7492,59.5646,0.1655,2026.7491
2026.8991,54.8559,0.1535,2026.899
2027.049,52.7647,0.155,2027.049
2027.1989,52.6424,0.1481,2027.1989
2027.3488,53.5379,0.1298,2027.3488
2027.4987,54.6572,0.1151,2027.4987
2027.6486,55.1429,0.1137,2027.6486
2027.7985,54.9594,0.1232,2027.7985
2027.9484,55.33,0.1435,2027.9484
2028.0983,57.3277,0.1744,2028.0983
2028.2482,60.86600000000001,0.2087,2028.2482
2028.3981,65.24,0.2492,2028.3981
2028.548,70.3364,0.3149,2028.548
2028.6979,76.1201,0.4138,2028.6979
2028.8478,81.3091,0.522,2028.8478
2028.9977,84.2145,0.6019,2028.9977
2029.1476,84.7945,0.6383,2029.1476
2029.2975,84.3788,0.6335,2029.2975
2029.4474,83.1653,0.5904,2029.4474
2029.5973,80.0249,0.5188,2029.5973
2029.7472,75.2783,0.4481,2029.7472
2029.8971,71.3442,0.3957,2029.8971
2030.047,69.6793,0.3473,2030.047
2030.1969,69.4524,0.2938,2030.1969
2030.3468,69.13600000000001,0.2343,2030.3468
2030.4967,67.1584,0.1741,2030.4967
2030.6466,65.9369,0.1449,2030.6466
2030.7965,69.1036,0.1687,2030.7965
2030.9464,71.5871,0.2026,2030.9464
2031.0963,69.4957,0.2031,2031.0963
2031.2462,65.1865,0.1808,2031.2462
2031.3961,62.1355,0.1658,2031.3961
2031.546,61.5024,0.173,2031.546
2031.6959,62.7268,0.2013,2031.6959
2031.8458,65.8652,0.2477,2031.8458
2031.9957,71.6605,0.3145,2031.9957
2032.1456,79.3157,0.3911,2032.1456
2032.2955,85.7681,0.4481,2032.2955
2032.4454,88.3097,0.4623,2032.4454
2032.5953,86.98200000000001,0.4499,2032.5953
2032.7452,83.5917,0.4376,2032.7452
2032.8951,79.7914,0.4235,2032.8951
2033.045,76.9382,0.4056,2033.045
2033.1949,76.4855,0.4005,2033.1949
2033.3448,78.9006,0.4219,2033.3448
2033.4947,82.6336,0.4643,2033.4948
2033.6446,85.4896,0.5088,2033.6447
2033.7945,86.2711,0.5335,2033.7946
2033.9444,84.8324,0.5192,2033.9445
2034.0943,81.5022,0.4658,2034.0944
2034.2442,76.8619,0.3942,2034.2441
2034.3941,71.7042,0.3241,2034.394
2034.544,66.6104,0.2616,2034.5439
2034.6939,61.9216,0.2073,2034.6938
2034.8438,58.2429,0.0846,2034.8438
2034.9937,56.2585,0.0681,2034.9937
2035.1436,56.1741,0.0552,2035.1436
2035.2935,57.5408,0.0555,2035.2935
2035.4434,59.1321,0.0715,2035.4434
2035.5933,59.4498,0.0896,2035.5933
2035.7432,57.9918,0.0927,2035.7432
2035.8931,55.7594,0.0799,2035.8931
2036.043,53.916,0.067,2036.043
2036.1929,52.4486,0.0908,2036.1929
2036.3428,51.2748,0.0965,2036.3428
2036.4927,51.383,0.1178,2036.4927
2036.6426,53.5411,0.1506,2036.6426
2036.7925,56.6272,0.1805,2036.7925
2036.9424,58.6298,0.1917,2036.9424
2037.0923,59.2244,0.1828,2037.0923
2037.2422,59.7763,0.1721,2037.2422
2037.3921,62.2248,0.1837,2037.3921
2037.542,69.2415,0.2334,2037.542
2037.6919,83.3224,0.3475,2037.6919
2037.8418,102.8202,0.5934,2037.8418
2037.9917,118.958,0.6426,2037.9917
2038.1416,121.802,0.6531,2038.1416
2038.2915,110.7086,0.6586,2038.2915
2038.4414,95.6935,0.5084,2038.4414
2038.5913,87.485,0.4189,2038.5913
2038.7412,88.0649,0.4436,2038.7412
2038.8911,92.3749,0.5208,2038.8911
2039.041,95.7581,0.5925,2039.041
2039.1909,96.3319,0.6239,2039.1909
2039.3408,92.6443,0.5979,2039.3408
2039.4907,88.1837,0.5678,2039.4907
2039.6406,88.8578,0.5922,2039.6406
2039.7905,89.9082,0.6133,2039.7905
2039.9404,88.5342,0.6006,2039.9404
2040.0903,87.5135,0.5854,2040.0903
2040.2402,88.634,0.5815,2040.2402
2040.3901,91.433,0.5847,2040.3901
2040.54,93.7268,0.5834,2040.54
2040.6899,92.7206,0.5539999999999999,2040.6899
2040.8398,86.8687,0.4766,2040.8398
2040.9897,77.1526,0.3657,2040.9897
2041.1396,66.7205,0.2559,2041.1396
2041.2895,58.8416,0.1725,2041.2896
2041.4394,54.7762,0.1219,2041.4395
2041.5893,53.4549,0.096,2041.5894
2041.7392,53.1524,0.0825,2041.7393
2041.8891,53.1842,0.0763,2041.8892
2042.039,54.2706,0.0867,2042.0389
2042.1889,57.4647,0.1269,2042.1888
2042.3388,62.9787,0.1957,2042.3387
2042.4887,70.0533,0.276,2042.4886
2042.6386,77.626,0.3496,2042.6385
2042.7885,84.3548,0.4093,2042.7885
2042.9384,88.1735,0.4447,2042.9384
2043.0883,87.5939,0.442,2043.0883
2043.2382,83.64,0.4178,2043.2382
2043.3881,79.1983,0.4097,2043.3881
2043.538,76.743,0.4337,2043.538
2043.6879,77.1198,0.4766,2043.6879
2043.8378,79.6904,0.5191,2043.8378
2043.9877,83.0982,0.5538,2043.9877
2044.1376,85.9049,0.5785,2044.1376
2044.2875,87.3619,0.5755,2044.2875
2044.4374,87.7796,0.5352,2044.4374
2044.5873,87.7224,0.486,2044.5873
2044.7372,87.4049,0.455,2044.7372
2044.8871,86.5278,0.4302,2044.8871
2045.037,84.7826,0.3925,2045.037
2045.1869,82.3357,0.298,2045.1869
2045.3368,79.3474,0.2481,2045.3368
2045.4867,75.6984,0.2093,2045.4867
2045.6366,71.3756,0.1894,2045.6366
2045.7865,67.2878,0.1832,2045.7865
2045.9364,64.682,0.1721,2045.9364
2046.0863,63.5061,0.1529,2046.0863
2046.2362,62.583,0.1312,2046.2362
2046.3861,61.4211,0.1096,2046.3861
2046.536,60.466,0.0966,2046.536
2046.6859,60.2695,0.1022,2046.6859
2046.8358,60.9127,0.1231,2046.8358
2046.9857,62.0113,0.1447,2046.9857
2047.1356,63.1147,0.163,2047.1356
2047.2855,63.4714,0.1816,2047.2855
2047.4354,62.7458,0.192,2047.4354
2047.5853,61.4958,0.1845,2047.5853
2047.7352,60.4008,0.1728,2047.7352
2047.8851,60.0755,0.1794,2047.8851
2048.035,61.368,0.207,2048.0349
2048.1849,65.2787,0.2546,2048.1848
2048.3348,71.9306,0.3245,2048.3347
2048.4847,79.9475,0.4026,2048.4846
2048.6346,87.1091,0.4663,2048.6345
2048.7845,90.347,0.4944,2048.7844
2048.9344,92.4613,0.6825,2048.9343
2049.0843,99.5542,0.774,2049.0842
2049.2342,106.7472,0.8651,2049.2341
2049.3841,109.2049,0.8604,2049.384
2049.534,108.774,0.8579,2049.5339
2049.6839,107.8368,0.8601,2049.6838
2049.8338,106.9664,0.8709,2049.8337
2049.9837,106.4453,0.8909,2049.9836
2050.1336,106.9737,0.9137,2050.1335
2050.2835,108.4732,0.9347,2050.2834
2050.4334,109.4534,0.9506,2050.4333
2050.5833,108.7149,0.9568,2050.5833
2050.7332,106.6602,0.9545,2050.7332
2050.8831,104.6579,0.9408,2050.8831
2051.033,103.8259,0.9171,2051.033
2051.1829,104.4203,0.9277,2051.1829
2051.3328,105.7002,0.9521,2051.3328
2051.4827,106.5482,0.9718,2051.4827
2051.6326,106.6113,0.9836,2051.6326
2051.7825,106.1032,0.9803,2051.7825
2051.9324,104.9063,0.9638,2051.9324
2052.0823,103.0948,0.916,2052.0823
2052.2322,101.7985,0.8826,2052.2322
2052.3821,102.0843,0.8759,2052.3821
2052.532,103.1226,0.8727,2052.532
2052.6819,102.5087,0.8282,2052.6819
2052.8318,98.3234,0.7228,2052.8318
2052.9817,90.5712,0.5905,2052.9817
2053.1316,81.1946,0.4351,2053.1316
2053.2815,73.0899,0.3301,2053.2815
2053.4314,68.0269,0.2589,2053.4314
2053.5813,65.6692,0.2087,2053.5813
2053.7312,64.6121,0.1744,2053.7312
2053.8811,63.6766,0.1532,2053.8811
2054.031,62.3338,0.1379,2054.031
2054.1809,60.4903,0.1215,2054.1809
2054.3308,58.2276,0.104,2054.3308
2054.4807,55.7576,0.0879,2054.4807
2054.6306,53.437,0.0759,2054.6306
2054.7805,51.6504,0.0692,2054.7805
2054.9304,50.6428,0.0678,2054.9304
2055.0803,50.5909,0.0714,2055.0803
2055.2302,51.6099,0.0779,2055.2302
2055.3801,53.4666,0.0838,2055.3801
2055.53,55.0103,0.0829,2055.53
2055.6799,55.4683,0.0799,2055.6799
2055.8298,55.6911,0.0941,2055.8298
2055.9797,57.4202,0.1383,2055.9797
2056.1296,61.2724,0.202,2056.1296
2056.2795,65.4083,0.2168,2056.2795
2056.4294,67.5515,0.2449,2056.4294
2056.5793,67.2233,0.2477,2056.5793
2056.7292,65.653,0.2362,2056.7292
2056.8791,64.1404,0.2332,2056.8792
2057.029,62.9548,0.242,2057.0291
2057.1789,62.58,0.2525,2057.179
2057.3288,64.2747,0.2702,2057.3289
2057.4787,68.7727,0.3109,2057.4788
2057.6286,74.1288,0.3635,2057.6287
2057.7785,76.1423,0.3845,2057.7786
2057.9284,76.5733,0.3822,2057.9285
2058.0783,81.1679,0.4129,2058.0784
2058.2282,86.1319,0.4605,2058.2283
2058.3781,86.3968,0.4707,2058.3782
2058.528,82.2429,0.4327,2058.5281
2058.6779,76.865,0.385,2058.678
2058.8278,74.1451,0.3777,2058.8279
2058.9777,75.9789,0.4339,2058.9778
2059.1276,81.3612,0.5395,2059.1277
2059.2775,87.586,0.6484,2059.2776
2059.4274,92.4179,0.7173,2059.4275
2059.5773,95.4767,0.7426,2059.5774
2059.7272,96.6402,0.7368,2059.7273
2059.8771,94.4239,0.6894,2059.8772
2060.027,87.9105,0.5994,2060.0271
2060.1769,79.2669,0.5001,2060.177
2060.3268,72.3259,0.4223,2060.3269
2060.4767,69.0993,0.3767,2060.4768
2060.6266,68.995,0.3586,2060.6267
2060.7765,70.6938,0.3583,2060.7766
2060.9264,73.22800000000002,0.3681,2060.9265
2061.0763,76.0215,0.3867,2061.0764
2061.2262,79.1452,0.4184,2061.2263
2061.3761,82.9303,0.4679,2061.3762
2061.526,86.5779,0.5256,2061.5259
2061.6759,87.935,0.5611,2061.6758
2061.8258,85.7303,0.5549,2061.8257
2061.9757,81.6597,0.5309,2061.9756
2062.1256,79.3495,0.5283,2062.1255
2062.2755,80.9974,0.5645,2062.2754
2062.4254,85.3498,0.6257,2062.4253
2062.5753,88.9818,0.6633,2062.5752
2062.7252,89.1183,0.6265,2062.7251
2062.8751,85.5637,0.5224,2062.875
2063.025,79.9474,0.4017,2063.0249
2063.1749,73.5935,0.2965,2063.1748
2063.3248,66.988,0.2125,2063.3247
2063.4747,60.4215,0.1519,2063.4746
2063.6246,55.0329,0.119,2063.6245
2063.7745,52.7246,0.119,2063.7744
2063.9244,54.7855,0.153,2063.9243
2064.0743,61.2177,0.1994,2064.0742
2064.2242,70.3927,0.2396,2064.2241
2064.3741,80.0308,0.2966,2064.374
2064.524,88.1861,0.4,2064.5239
2064.6739,93.0595,0.5221,2064.6738
2064.8238,94.5179,0.6052,2064.8237
2064.9737,94.3612,0.6344,2064.9736
2065.1236,94.2754,0.6311,2065.1235
2065.2735,93.6638,0.6073,2065.2734
2065.4234,90.829,0.5533,2065.4233
2065.5733,86.24,0.4742,2065.5732
2065.7232,81.8808,0.3962,2065.7231
